source_url,title,paragraphs,agreement_codes,primary_pdf,other_pdfs
https://www.state.gov/13114,Jordan (13114) – Agreement Concerning the Transfer of US Government Granted or Sold Defense Articles or Related Training or Other Defense Services to Jordan,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 27, 2000 | Defense | Agreement effected by exchange of notes at Amman August 13 and 27, 2000; Entered into force August 27, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13114-Jordan-Defense-Assistance-8.13.2000.pdf,
https://www.state.gov/00-216,Botswana (00-216) – Agreement Concerning the Operation of a Seismic Monitoring Station in Botswana,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 16, 2000 | Arms Control: Seismic Observations | Agreement signed at Washington and Lobatse October 14, 1999 and February 16, 2000; entered into force February 16, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-216-Botswana-Arms-Control-Seismic-Monitoring-10.14.1999.pdf,
https://www.state.gov/13080,Greece (13080) – Agreement Concerning the Reciprocal Waiver of Visas for Non-Immigrants,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 24, 2000 | Consular Affairs: Visas | Agreement effected by exchange of notes at Athens December 28, 1999 and January 24, 2000; Entered into force January 24, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13080-Greece-Consular-Affairs-12.28.1999.pdf,
https://www.state.gov/13108,Ukraine (13108) – Air Transport Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 5, 2000 | Transportation: Transport Services | Agreement signed at Kiev June 5, 2000; Entered into force June 5, 2000. With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13108-Ukraine-Transportaion-Aviation-Transport-Services-6.5.2000.pdf,
https://www.state.gov/12988,Philippines (12988) – Agreement Relating to Investments Supported by the Overseas Private Investment Corporation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 15, 2000 | Finance: Investment Guaranties | Agreement signed at Manila October 22, 1998; Entered into force February 15, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/12988-Philippines-Finance-Guarantees-10.22.1998.pdf,
https://www.state.gov/13130,"Botswana (13130) – Agreement Amending the Agreement of June 15, 1984 Relating to the Employment of Dependents of Official Government Employees","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 1, 2000 | Employment | Agreement effected by exchange of notes at Gaborone August 16, 1999 and December 1, 2000; Entered into force December 1, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13130-Botswana-Employment-Misc-Agreement-8.16.1999.pdf,
https://www.state.gov/canada-00-1207-pollution-agreement-on-air-quality/,Canada (00-1207) – Pollution Agreement on Air Quality,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 7, 2000 | Pollution:  Air Quality | Protocol with appendices, amending agreement of March 13, 1991.  Signed at Washington December 7, 2000; entered into force December 7, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/06/00-1207-Canada-Pollution-Air-Quality-Amendment.pdf,
https://www.state.gov/13132,"Guinea (13132) – Agreement Regarding Grants under the Foreign Assistance Act of 1961, as Amended, and the Furnishing of Defense Articles, Related Training, and Other Defense Services from the US to Guinea","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 22, 2000 | Defense | Agreement effected by exchange of notes at Conakry July 13 and December 22, 2000; Entered into force December 22, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13132-Guinea-Defense-Assistance-12.19.2000.pdf,
https://www.state.gov/13045,Multilateral (13045) – Labor Convention (No. 182) Concerning the Prohibition and Immediate Action for the Elimination of the Worst Forms of Child Labor,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 2, 2000 | Labor | Convention adopted at the 87th session of the General Conference of the International Labor Organization, Geneva, June 17, 1999; Transmitted by the President of the United States of America to the Senate August 5, 1999 (Treaty Doc. 106-5, 106th Congress, 1st Session); Reported favorably by the Senate Committee on Foreign Relations November 3, 1999 (Senate Executive Report No. 106-12, 106th Congress, 1st Session); Advice and consent to ratification by the Senate November 5, 1999; Ratified by the President December 2, 1999; Instrument of Ratification deposited December 2, 1999; Entered into force December 2, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13045-Multilateral-Labor-June-17-1999.pdf,
https://www.state.gov/00-525,Dominica (00-525) – Treaty on Extradition,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 25, 2000 | Law Enforcement: Extradition | Treaty signed at Roseau October 10, 1996; transmitted by the President of the United States of America to the Senate July 30, 1997 (Treaty Doc. 105-19, 105th Congress, 1st Session); reported favorably by the Senate Committee on Foreign Relations October 14, 1998 (Senate Executive Report No. 105-23,105th Congress, 2d Session); Advice and consent to ratification by the Senate October 21, 1998; ratified by the President January 20, 1999; ratified by Dominica May 23, 2000; Exchange of instruments of ratification at Washington May 25, 2000; entered into force May 25, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-525-Dominica-Extradition-TreatyEnglishOCR.pdf,
